@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}

@data
2873,'2016/11/03 14:18:56:487',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.085632,-50.974068,-17.927887,38.860962,-58.005951,59.715057,40.01651,-62.329224,-4.396011,27.801361,-40.939049,-22.696411,76.684082,-45.304512,-87.040108,64.273407,-37.426521,-13.603821,?,2
2874,'2016/11/03 14:18:56:534',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2875,'2016/11/03 14:18:56:586',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.330124,-51.024254,-12.034988,38.390701,-58.492966,58.094055,37.891769,-60.575966,-5.781494,24.338165,-39.446518,-19.166153,71.37822,-40.811256,-89.677383,60.845551,-35.212746,-13.4953,?,2
2876,'2016/11/03 14:18:56:634',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.907135,-51.211891,-9.796524,37.922058,-58.436035,57.261414,36.499756,-60.827774,-5.282547,23.346344,-40.036026,-20.704422,69.909729,-42.032936,-93.985634,60.013062,-36.297173,-17.313538,?,2
2877,'2016/11/03 14:18:56:686',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.159714,-52.752846,-9.564178,36.115417,-54.7836,58.577759,35.934158,-63.732796,0.646271,24.242142,-45.493477,-31.817139,72.521118,-55.825516,-95.547676,60.949722,-42.178192,-27.322144,?,2
2878,'2016/11/03 14:18:56:735',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.037964,-52.694847,-7.62262,35.788086,-54.801819,58.583405,35.903061,-64.379135,1.111389,24.146469,-46.538193,-32.642349,72.889343,-56.892616,-95.17836,60.788193,-42.879677,-27.80777,?,2
2879,'2016/11/03 14:18:56:787',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.339203,-52.392143,-6.854706,35.806305,-56.891846,57.327911,35.743423,-64.052345,-1.820816,23.506149,-45.292397,-30.905075,72.3759,-51.865524,-97.770142,60.114029,-41.471565,-25.894501,?,2
2880,'2016/11/03 14:18:56:834',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.983749,-52.653,-6.03772,35.909012,-58.289757,58.156097,35.969803,-63.856384,-1.989563,23.206375,-44.651596,-27.734039,72.508911,-47.693779,-96.31263,59.703369,-40.365158,-22.064636,?,2
2881,'2016/11/03 14:18:56:887',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.371307,-52.289803,-5.733246,36.390884,-58.433517,58.480591,36.61235,-62.905785,-2.268555,23.357376,-43.493065,-25.643524,72.723312,-44.470078,-94.397827,59.72702,-38.72998,-19.298737,?,2
2882,'2016/11/03 14:18:56:934',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.598785,-51.510506,-5.234146,37.018173,-58.280853,58.954742,37.04361,-62.09024,-2.123123,23.684586,-42.458961,-23.815872,72.029099,-43.712189,-93.049423,60.063156,-37.714172,-17.588684,?,2
2883,'2016/11/03 14:18:56:987',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.335312,-51.077545,-5.706009,36.804321,-58.297348,59.667786,36.613495,-62.048439,-1.44899,23.661575,-42.223694,-22.885162,70.984589,-45.403381,-92.013199,60.153854,-37.966675,-16.938171,?,2
2884,'2016/11/03 14:18:57:035',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.374054,-50.4384,-5.496338,36.55452,-58.192444,60.135712,36.204498,-61.910004,-1.013611,23.710495,-41.900269,-22.309082,70.583664,-46.253555,-91.368469,60.302444,-38.14991,-16.498291,?,2
2885,'2016/11/03 14:18:57:086',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.815552,-47.668335,-5.381287,35.44278,-57.597351,60.363525,34.835052,-61.103462,-0.677429,23.833054,-40.579399,-21.803299,70.212051,-47.00621,-90.835876,60.63945,-38.41761,-15.906021,?,2
2886,'2016/11/03 14:18:57:135',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.792084,-48.325684,-5.217102,35.698883,-57.831306,60.284882,35.061996,-61.213715,-0.758392,23.948105,-40.702805,-21.634415,70.296631,-46.972725,-90.888855,60.747482,-38.443626,-15.814453,?,2
2887,'2016/11/03 14:18:57:187',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.69841,-48.688904,-5.277283,35.907883,-57.937302,60.227509,35.229477,-61.21859,-0.850479,24.046692,-40.703133,-21.467361,70.358749,-46.896362,-90.971939,60.844635,-38.395805,-15.745453,?,2
2888,'2016/11/03 14:18:57:234',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.569122,-48.953247,-5.259293,36.121414,-57.99865,60.234192,35.399506,-61.180374,-0.876968,24.17099,-40.663826,-21.254639,70.458969,-46.755562,-91.033676,60.969955,-38.332298,-15.630432,?,2
2889,'2016/11/03 14:18:57:287',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.423401,-49.240898,-5.141861,36.403122,-57.975449,60.25293,35.627838,-61.041573,-0.864502,24.291916,-40.552544,-21.002747,70.564911,-46.488602,-91.109802,61.086731,-38.137184,-15.518387,?,2
2890,'2016/11/03 14:18:57:335',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.288681,-49.291138,-5.007202,36.604446,-57.910568,60.326477,35.784882,-60.838539,-0.755814,24.417007,-40.37352,-20.706665,70.682999,-46.240028,-91.081154,61.213638,-37.946404,-15.310699,?,2
2891,'2016/11/03 14:18:57:386',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.243713,-49.45974,-4.85611,36.74118,-57.841057,60.399811,35.9048,-60.716064,-0.764069,24.544312,-40.262901,-20.564026,70.806015,-46.209175,-91.026253,61.340714,-37.833443,-15.168854,?,2
2892,'2016/11/03 14:18:57:434',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2893,'2016/11/03 14:18:57:487',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.248337,-49.658371,-4.812073,36.856186,-57.707611,60.375305,36.046631,-60.484512,-0.870193,24.699707,-40.071533,-20.524292,70.99086,-46.098274,-91.02507,61.492752,-37.642387,-15.034134,?,2
2894,'2016/11/03 14:18:57:534',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.323807,-49.706352,-4.895035,36.800568,-57.650131,60.333008,36.00592,-60.410057,-0.897644,24.687119,-40.028221,-20.615509,70.963593,-46.174332,-91.13736,61.481766,-37.624489,-15.090225,?,2
2895,'2016/11/03 14:18:57:587',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.529922,-49.700233,-4.852859,36.665543,-57.573326,60.218384,35.870468,-60.235588,-1.007141,24.619644,-39.843269,-20.604263,70.894562,-46.006271,-91.217957,61.42186,-37.518997,-15.047607,?,2
2896,'2016/11/03 14:18:57:635',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.694611,-49.733467,-4.799927,36.551773,-57.507278,60.214386,35.731949,-60.13871,-1.037537,24.53363,-39.748451,-20.580597,70.80574,-45.95446,-91.341705,61.343292,-37.48246,-15.059082,?,2
2897,'2016/11/03 14:18:57:687',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.962479,-49.635277,-4.729065,36.32933,-57.411888,60.155457,35.468613,-59.966698,-1.053909,24.309891,-39.588425,-20.53743,70.636902,-45.714745,-91.64949,61.128418,-37.38073,-15.095551,?,2
2898,'2016/11/03 14:18:59:535',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2899,'2016/11/03 14:18:59:587',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.541306,-47.617218,4.054199,46.081192,-55.435699,52.475098,41.277588,-56.216827,-9.39267,24.943344,-35.702934,-16.356033,61.670425,-33.376709,-100.744873,60.985153,-29.393799,-20.569397,?,2
2900,'2016/11/03 14:18:59:635',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.858047,-47.542725,4.058777,45.762222,-55.473953,52.382492,40.990555,-56.203156,-9.449127,24.831635,-35.655945,-16.539139,61.624634,-33.4869,-100.793365,60.922913,-29.502708,-20.620071,?,2
2901,'2016/11/03 14:18:59:684',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.323563,-47.375313,4.647308,45.361664,-55.4487,52.470917,40.613235,-56.19384,-9.296021,24.632706,-35.605614,-16.653778,61.458603,-33.65255,-100.879791,60.776688,-29.634079,-20.703827,?,2
2902,'2016/11/03 14:18:59:736',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.820587,-47.084824,5.748993,44.9561,-55.266663,52.98407,40.076248,-56.198372,-8.777176,24.275177,-35.579933,-16.517639,60.930984,-34.038826,-101.098526,60.461334,-29.803146,-20.981567,?,2
2903,'2016/11/03 14:18:59:787',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.409073,-46.216881,7.613754,44.290131,-54.773048,54.724899,39.04007,-56.579689,-6.724091,24.069824,-35.813629,-16.753174,60.229004,-36.646683,-102.08979,60.448669,-30.999016,-22.579666,?,2
2904,'2016/11/03 14:18:59:834',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.737335,-44.578094,5.283676,42.485565,-54.355019,57.465851,38.253082,-57.36998,-4.025818,25.748398,-36.184929,-19.055878,63.460709,-41.222878,-100.742004,62.598114,-33.688911,-22.275726,?,2
2905,'2016/11/03 14:18:59:887',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.00441,-43.668434,-4.105042,40.11853,-53.273033,59.743042,39.357346,-57.330612,-2.310577,29.486542,-36.106209,-22.755981,72.31517,-43.566948,-93.842323,66.371399,-35.070107,-16.739456,?,2
2906,'2016/11/03 14:18:59:937',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.334824,-44.186607,-12.239395,39.330322,-51.868484,60.628723,41.794113,-56.492172,-1.616333,32.644684,-35.623619,-24.87442,79.822189,-42.688278,-85.959999,68.98555,-33.98687,-11.043823,?,2
2907,'2016/11/03 14:18:59:987',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.350769,-44.845177,-15.987885,39.449936,-51.555695,59.800903,43.499252,-55.6735,-2.867554,33.980911,-34.915451,-25.522842,83.11322,-40.290184,-82.186111,69.872147,-32.427589,-8.142517,?,2
2908,'2016/11/03 14:19:00:035',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2909,'2016/11/03 14:19:00:087',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.783661,-45.319786,-17.492828,40.061249,-51.712624,58.463348,44.629044,-54.523911,-4.416473,33.956512,-33.85273,-24.904312,83.788834,-36.918716,-80.548767,69.572449,-30.372261,-6.404922,?,2
2910,'2016/11/03 14:19:00:137',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.158432,-44.388184,-19.504532,40.049866,-51.64608,57.818329,44.702255,-53.880142,-4.174408,33.774872,-33.405373,-24.907684,83.771835,-35.871155,-80.251648,69.317825,-29.717834,-6.109436,?,2
2911,'2016/11/03 14:19:00:184',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.259186,-42.397369,-21.254578,40.171356,-51.461967,56.77594,44.657257,-53.060883,-4.297943,33.884827,-32.552277,-24.871231,83.782028,-34.897224,-80.728714,69.503479,-29.206444,-6.217865,?,2
2912,'2016/11/03 14:19:00:234',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.880768,-42.178352,-23.625092,40.799423,-51.59285,55.936447,45.062241,-52.943504,-4.535294,33.683411,-32.686012,-25.430374,83.381866,-34.231491,-82.146431,69.285889,-28.822098,-7.369293,?,2
2913,'2016/11/03 14:19:00:287',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.457001,-41.158493,-26.722977,41.633377,-51.726021,55.408493,45.487839,-53.010765,-4.7547,33.37291,-33.051117,-25.887177,82.287064,-34.249435,-83.993568,68.975174,-28.539627,-8.925674,?,2
2914,'2016/11/03 14:19:00:335',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354675,-41.084267,-28.197235,42.341812,-52.308174,55.561554,45.893768,-53.517853,-4.446548,32.963791,-33.869141,-25.610168,80.899261,-34.766029,-84.717995,68.478989,-28.589706,-9.482178,?,2
2915,'2016/11/03 14:19:00:387',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491928,-41.697556,-28.289703,43.026276,-53.746445,57.32132,46.277603,-54.899902,-2.637665,32.44455,-35.609711,-23.716034,79.509903,-35.958778,-83.786942,67.810928,-29.459175,-8.438736,?,2
2916,'2016/11/03 14:19:00:434',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2917,'2016/11/03 14:19:00:487',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020706,-44.104568,-24.249786,39.697784,-56.98983,64.012146,43.19458,-59.569931,4.381195,31.152649,-40.115089,-19.916809,78.455414,-43.990738,-78.295425,66.865784,-35.385201,-4.415222,?,2
2918,'2016/11/03 14:19:00:535',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.739105,-41.45034,-22.19162,35.091293,-58.757874,65.861725,38.576645,-61.655991,5.966965,30.437744,-40.977615,-18.0168,78.243958,-48.761703,-75.326752,66.521881,-40.151855,-1.188293,?,2
2919,'2016/11/03 14:19:00:588',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.541046,-38.78714,-20.700134,32.447815,-59.196449,64.097412,34.848557,-61.818352,3.974762,29.134415,-40.395065,-18.453201,76.280075,-50.165489,-79.23423,65.332657,-42.425377,-3.477631,?,2
2920,'2016/11/03 14:19:00:636',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.397278,-38.997803,-19.134247,32.720917,-58.520279,63.32489,33.24617,-61.553619,3.602692,27.727692,-40.165031,-19.585663,72.97644,-50.980919,-85.945694,64.204071,-42.981247,-8.970169,?,2
2921,'2016/11/03 14:19:00:684',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.973648,-39.054497,-15.151688,33.29335,-58.084396,63.576111,31.418076,-60.980728,4.441452,25.929947,-39.446503,-18.139191,67.877441,-51.216713,-91.847656,62.556442,-43.223969,-13.475525,?,2
2922,'2016/11/03 14:19:00:735',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.470779,-39.642044,-10.274323,34.048157,-58.005043,64.427612,30.075897,-60.587502,5.657654,24.40834,-38.865532,-15.452637,63.089432,-50.859543,-95.506516,60.996582,-43.213226,-16.165497,?,2
2923,'2016/11/03 14:19:00:788',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.95372,-40.219643,-5.267456,35.001892,-58.09893,64.279419,29.144012,-60.298096,6.050583,23.088089,-38.39962,-13.318176,58.593124,-50.079262,-98.804916,59.535522,-42.926826,-18.990311,?,2
2924,'2016/11/03 14:19:00:835',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2925,'2016/11/03 14:19:00:888',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.970795,-42.442169,0.455978,37.68486,-58.647926,62.418335,29.440567,-60.234879,4.870346,22.187454,-38.114677,-10.877045,52.643387,-48.525085,-102.017929,58.43306,-41.79512,-22.831558,?,2
2926,'2016/11/03 14:19:00:937',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.751556,-43.341492,2.668579,39.227341,-58.956772,61.340851,30.134476,-60.418854,3.805511,22.161148,-38.255371,-10.139099,50.999939,-47.800591,-102.891396,58.342422,-41.192162,-24.188065,?,2
2927,'2016/11/03 14:19:00:987',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.414383,-45.113014,4.338898,42.512619,-59.434563,58.2854,32.47905,-60.631027,1.186203,22.900909,-38.60791,-10.140884,49.761322,-46.290298,-104.977478,58.96283,-39.966682,-26.92244,?,2
2928,'2016/11/03 14:19:01:035',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.680252,-47.035866,1.589813,46.090546,-59.644432,55.261276,36.168533,-60.920692,-2.09201,25.145569,-39.189964,-12.306473,51.635788,-45.494019,-106.698624,61.267731,-38.981987,-28.927582,?,2
2929,'2016/11/03 14:19:01:084',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.686691,-47.940369,-4.728714,48.7229,-59.308502,52.378052,39.762634,-60.816444,-5.647827,27.887909,-39.373909,-16.425446,55.494553,-44.960976,-108.756088,64.218094,-38.137978,-30.663239,?,2
2930,'2016/11/03 14:19:01:135',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955551,-46.931648,-14.59021,50.160278,-58.649361,49.736496,43.037079,-60.135971,-9.362671,31.612198,-38.651695,-21.624969,61.425797,-44.394356,-109.948227,68.319489,-37.503639,-31.06311,?,2
2931,'2016/11/03 14:19:01:187',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.062454,-47.387253,-28.013184,51.293167,-57.647606,48.965973,47.267563,-60.045006,-11.110809,36.173889,-38.889984,-27.954239,70.007065,-45.454315,-108.813522,73.141129,-37.410965,-29.642334,?,2
2932,'2016/11/03 14:19:01:235',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.608429,-47.27256,-39.353699,52.933655,-56.407173,48.970978,52.07962,-59.509018,-11.626404,41.595352,-38.639114,-32.219345,79.257492,-45.603256,-104.897682,78.417099,-36.759346,-26.042679,?,2
2933,'2016/11/03 14:19:01:287',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.165863,-46.984528,-44.537384,53.690308,-56.214279,48.568115,54.481812,-59.29583,-12.515839,44.507339,-38.36216,-33.623367,83.942856,-45.076149,-102.202042,81.104187,-36.44873,-23.315384,?,2
2934,'2016/11/03 14:19:01:334',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.632462,-46.490547,-46.536255,53.816223,-56.079407,48.467773,55.320602,-59.220154,-13.045425,45.950836,-38.146294,-34.16832,86.078247,-45.195244,-100.756424,82.436264,-36.584732,-21.962112,?,2
2935,'2016/11/03 14:19:01:387',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.31514,-46.333679,-48.722855,54.200287,-55.854958,48.235382,56.536514,-59.337273,-14.643997,47.728882,-38.10186,-35.178864,88.743393,-45.413956,-99.397308,84.039017,-36.741013,-20.808929,?,2
2936,'2016/11/03 14:19:01:434',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.676758,-46.385887,-49.257004,54.471222,-55.816628,47.853134,57.162537,-59.543945,-15.773438,48.65181,-38.215858,-35.990356,90.039063,-45.669456,-99.28373,84.882172,-36.995255,-20.71759,?,2
2937,'2016/11/03 14:19:01:487',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.568985,-45.811157,-48.56958,55.324615,-55.847198,46.665985,57.779816,-59.399506,-17.318115,49.400925,-37.947578,-36.695679,90.511475,-45.340469,-100.827484,85.690399,-36.975349,-21.88974,?,2
2938,'2016/11/03 14:19:01:534',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.628799,-45.309685,-46.123581,56.870895,-55.593544,46.525803,58.57196,-59.121689,-17.690826,50.03595,-37.648003,-36.473389,90.313293,-45.055405,-102.683746,86.491547,-36.755707,-23.444412,?,2
2939,'2016/11/03 14:19:01:587',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.944473,-44.556396,-42.191254,59.202759,-55.532982,46.353683,59.696533,-58.728554,-18.089691,50.915924,-37.158623,-35.416382,89.806641,-44.195793,-105.127228,87.592407,-36.426727,-25.213654,?,2
2940,'2016/11/03 14:19:01:635',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.11618,-44.712234,-36.586044,62.999878,-55.612862,46.944427,62.060501,-58.669212,-17.52063,52.637558,-37.14856,-33.684357,89.824829,-43.749084,-107.198135,89.497986,-36.182999,-26.99585,?,2
2941,'2016/11/03 14:19:01:684',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2942,'2016/11/03 14:19:01:737',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.56189,-45.921951,-31.171356,69.755096,-55.431107,46.394348,67.693817,-58.560265,-17.778091,56.711685,-37.47245,-33.415894,92.403152,-42.954224,-110.027328,93.587265,-35.272255,-29.912689,?,2
2943,'2016/11/03 14:19:01:788',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.195801,-47.026382,-27.479507,74.152466,-55.898979,46.226837,71.547867,-59.085533,-17.868317,59.37912,-38.326057,-32.93129,94.333954,-42.673897,-111.271729,96.152115,-35.079117,-31.111359,?,2
2944,'2016/11/03 14:19:01:836',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.417511,-47.055397,-24.592865,78.312607,-56.493484,45.973694,75.092072,-59.070526,-18.204773,62.364319,-38.351875,-31.296616,96.422409,-41.524315,-111.430763,99.081085,-34.689964,-30.858154,?,2
2945,'2016/11/03 14:19:01:888',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.56459,-47.500061,-21.911865,80.810867,-56.914604,44.831467,77.38063,-58.980453,-18.296326,63.808609,-38.683662,-31.342285,97.270416,-40.9189,-112.45472,100.403168,-34.361824,-31.753235,?,2
2946,'2016/11/03 14:19:01:937',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.177719,-48.21579,-21.40332,83.076645,-57.197365,43.793243,79.940674,-58.796478,-18.816803,65.572479,-38.87149,-31.740677,99.027344,-40.16925,-112.415321,101.993515,-33.758118,-31.599121,?,2
2947,'2016/11/03 14:19:01:985',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.50705,-48.289932,-23.081131,83.913406,-56.792725,44.223068,81.67305,-58.200775,-18.517334,67.349106,-38.309784,-31.92215,101.730621,-39.792931,-110.282761,103.721893,-33.07196,-29.569092,?,2
2948,'2016/11/03 14:19:02:038',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.113449,-48.371178,-26.47052,83.590317,-56.40889,44.13382,82.816406,-57.933586,-18.702881,68.795837,-38.097168,-33.807617,104.992493,-39.954353,-108.553505,105.069244,-32.830849,-28.011978,?,2
2949,'2016/11/03 14:19:02:087',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.220886,-47.773064,-29.767548,82.49585,-55.994759,44.016159,82.774445,-57.559166,-18.573639,69.181885,-37.731155,-35.112366,106.640198,-40.251724,-107.066017,105.39595,-32.680717,-26.902298,?,2
2950,'2016/11/03 14:19:02:135',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,2
2951,'2016/11/03 14:19:02:188',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.461731,-45.988441,-38.015381,77.493484,-54.526535,43.464569,80.303314,-56.051521,-18.523346,67.5923,-36.213455,-37.650223,107.726776,-39.64653,-102.526123,103.412567,-31.396576,-23.424881,?,2
2952,'2016/11/03 14:19:02:236',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.999878,-45.489342,-37.792282,74.943726,-53.851608,43.948425,77.801041,-55.250511,-17.701477,64.847885,-35.55159,-37.086975,104.982224,-38.894371,-101.741425,100.611206,-30.508629,-22.82016,?,2
2953,'2016/11/03 14:19:02:285',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.426376,-43.301468,-38.112946,71.709549,-53.372673,43.61174,74.462967,-54.245964,-17.821609,62.169174,-34.175392,-36.219788,101.990524,-38.064415,-101.059692,98.114899,-30.001793,-21.872437,?,2
2954,'2016/11/03 14:19:02:337',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.118591,-42.760651,-36.137344,69.5336,-53.057388,44.951599,71.785599,-53.788452,-16.447891,59.283752,-33.726875,-34.281509,98.484604,-37.625107,-100.397156,95.33754,-29.537323,-21.151932,?,2
2955,'2016/11/03 14:19:02:387',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.287155,-43.55365,-32.22644,67.624161,-53.087822,47.339783,69.240906,-53.818359,-14.110062,56.070877,-33.95813,-31.489288,94.598862,-37.475769,-99.207153,92.151917,-29.259995,-19.999146,?,2
2956,'2016/11/03 14:19:02:435',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.163483,-43.891098,-28.766663,65.129044,-53.215759,49.417267,66.031708,-53.93956,-12.088684,52.709442,-34.065079,-28.822784,90.401093,-37.752449,-98.2686,88.92598,-29.421379,-19.091675,?,2
2957,'2016/11/03 14:19:02:487',59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.818253,-43.81572,-26.176285,62.789978,-53.515915,51.524704,63.286545,-53.94426,-10.067581,49.811401,-34.011124,-25.707596,87.047791,-37.339165,-96.269791,86.078613,-29.36216,-16.819794,?,2
